epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.908455812014067,6.860800276947021,0.3619999967956543,1.5300000119018555
1,6.665643343558679,5.8470182475280765,3.750000009765625,12.358000017089843
2,6.3399158624502325,4.92742544342041,11.036000020751953,27.733999997558595
3,6.007291243626521,4.11241763496399,20.144000025634767,42.53600006103515
4,5.740854611763587,3.553922503890991,27.132000051269532,53.624000043945315
5,5.421774644118089,3.008195775489807,37.086000013427736,64.2180000024414
6,5.238544537470891,2.725795027923584,42.46799998046875,69.79000006591797
7,5.00539570588332,2.439262678527832,48.0880001171875,74.49400002685547
8,4.882717260947595,2.2806560862350462,51.30599999267578,77.654000078125
9,4.747562701885517,2.09722495513916,54.68799995361328,80.28000007080078
10,4.535913467407227,1.9907448290634155,57.23400012695313,82.21600009033203
11,4.489044281152578,1.9909129524230957,58.418000046386716,83.2179999609375
12,4.439941516289344,1.8225921615219116,60.41000010986328,84.44999995117188
13,4.332764918987568,1.8817005332565309,61.10000019775391,85.06000002929687
14,4.261882268465483,1.6659569248199464,63.4940000024414,86.6240000024414
15,4.186580703808711,1.6334883233642579,63.90200006591797,86.71199992675781
16,4.21221111370967,1.6058608751106263,65.52199997314453,87.83800005126953
17,4.1268850198158855,1.525306345729828,65.95999991699219,88.33599999511719
18,4.047768574494582,1.518114146270752,66.62600010009766,88.70400015136718
19,4.040863623985877,1.525582196998596,67.52799990234375,89.14200002441406
20,4.001404560529268,1.484820670261383,67.73800007080078,89.16000020263672
21,3.9741526475319495,1.4245139252471923,68.33000017822266,89.64000015136719
22,3.902811747330886,1.4404746714973449,68.7499999951172,89.90000004638672
23,3.888140925994286,1.452209776649475,68.85600004882812,89.92599997070313
24,3.8569280092532816,1.355765485534668,69.79400004638671,90.53599996582031
25,3.874772942983187,1.322539180431366,69.96800012451172,90.5139998876953
26,3.824866845057561,1.3584467635345459,70.43400001953125,90.71600004638672
27,3.815111151108375,1.3259017392158507,70.89200012451172,91.10200007080078
28,3.7768686551314135,1.2894453044128418,71.04800004882813,91.17800004394532
29,3.7479228789989767,1.3424655978775024,71.19000008789062,91.07599999023438
30,3.7662950295668383,1.2917246441841126,71.43599998779297,91.60400004150391
31,3.754122550670917,1.3602314675521852,71.98599995605468,91.6720001196289
32,3.7166288174115696,1.2361285284996033,72.2459999584961,91.74399998779298
33,3.7051904568305383,1.2548866311454774,72.2139999609375,91.86599998779297
34,3.6960658752001248,1.2564913172149659,71.99000001708984,91.8040001220703
35,3.709755466534541,1.2993868688964845,72.33400013916015,91.94400011962891
36,3.695227127808791,1.2078956381416321,72.6780001196289,92.0100000390625
37,3.641167613176199,1.237737746334076,72.6480000415039,92.0580001147461
38,3.6478970601008487,1.1785106216049195,73.3219999633789,92.4960000415039
39,3.640158689939059,1.202273616809845,73.29000001708984,92.45399999023438
40,3.7028306814340444,1.2195009224510194,73.21800003662109,92.23600014404298
41,3.6155638694763184,1.2656590075683594,73.55800003417968,92.4960000390625
42,3.6116727957358727,1.2079661503982544,73.4180000415039,92.51400006591797
43,3.6359497217031627,1.1636047567939758,73.47799993408204,92.46399996337891
44,3.644525775542626,1.2462298067855835,73.5419999609375,92.73400001464844
45,3.5377747187247643,1.2198820894241333,73.96600000976562,92.71400004150391
